WTGID,Loc,MonthStartDate,f1,f2,f3,f4,f5,f6,target,Dataset
81,0,12/1/2022 0:00,19,259.773107,22.31095219,56.29685015,60.5075239,38.19657171,0,model
81,0,1/1/2023 0:00,17,122.143301,21.02498086,55.32362879,59.51455981,38.48957895,0,model
82,0,12/1/2022 0:00,19,270.348638,22.57720428,61.84895936,64.59289105,42.01568677,0,model
82,0,1/1/2023 0:00,16,127.333819,21.3088309,57.74066653,61.09385523,39.78502433,0,model
82,0,11/1/2023 0:00,13,1792.163473,19.2856507,56.81659747,59.04870659,39.76305589,0,val
82,0,12/1/2023 0:00,11,2268.125881,17.33123562,55.57704422,58.09060019,40.75936456,0,val
82,0,1/1/2024 0:00,12,2136.967629,15.6853201,53.12442693,55.76838267,40.08306258,0,val
83,0,1/1/2023 0:00,16,125.615942,21.05500395,48.67424945,50.80928986,29.7542859,0,model
84,0,1/1/2023 0:00,15,357.101226,20.9605816,67.24106339,69.2578,48.2972184,2,model
84,0,2/1/2023 0:00,15,508.574242,20.2315322,66.14363615,67.53835795,47.30682576,0,model
84,0,10/1/2023 0:00,20,663.611379,20.23004138,61.599741,63.54226897,43.31222759,0,val
84,0,11/1/2023 0:00,12,609.766361,16.88095978,56.43549259,58.52873126,41.64777148,0,val
85,0,10/1/2023 0:00,20,674.582105,20.63116667,61.63314347,64.4281193,43.79695263,0,val
85,0,11/1/2023 0:00,12,585.703242,17.12275837,58.35818852,61.24896967,44.1262113,0,val
85,0,12/1/2023 0:00,9,642.819698,15.62630264,57.30988897,60.34751245,44.72120981,0,val
85,0,1/1/2024 0:00,10,1045.782006,13.57978105,55.49355343,58.60832962,45.02854857,0,val
85,0,2/1/2024 0:00,11,1513.656773,16.3874395,57.52947007,60.69229059,44.30485109,0,val
86,0,10/1/2023 0:00,20,740.625668,17.61660428,56.61457338,59.12354011,41.50693583,0,val
86,0,11/1/2023 0:00,12,604.885233,16.57146114,54.60483938,56.95691062,40.38544948,0,val
86,0,12/1/2023 0:00,9,656.155706,15.38005366,54.34652489,56.7480017,41.36794804,0,val
86,0,1/1/2024 0:00,11,675.30129,13.31927484,52.51138093,54.81267613,41.49340129,0,val
86,0,2/1/2024 0:00,12,1396.591773,16.02170638,54.49514768,56.84225106,40.82054468,0,val
87,0,11/1/2023 0:00,11,642.560156,15.96321563,62.88028368,65.52087813,49.5576625,0,val
87,0,12/1/2023 0:00,9,687.944782,15.36202114,61.50005034,64.19759445,48.83557332,0,val
87,0,1/1/2024 0:00,11,1137.870614,13.45792895,59.44798275,62.17255877,48.71462982,0,val
88,0,2/1/2023 0:00,14,481.417898,20.41290148,62.01072377,65.2848867,44.87198522,0,model
88,0,3/1/2023 0:00,18,521.067713,22.20658464,61.21064107,63.38129494,41.1747103,0,model
88,0,11/1/2023 0:00,12,612.180762,16.8547747,56.32040035,58.07885269,41.22407799,0,val
88,0,12/1/2023 0:00,10,659.49476,16.03437478,55.59659088,57.35257016,41.31819538,0,val
88,0,1/1/2024 0:00,9,963.521891,13.73817216,53.45543004,55.35750903,41.61933688,0,val
88,0,2/1/2024 0:00,13,1771.299298,17.14433801,56.10569347,58.00693408,40.86259607,0,val
89,0,11/1/2022 0:00,18,1163.896132,24.29873849,51.01938776,54.58422652,30.28548803,0,model
89,0,1/1/2023 0:00,16,1169.503252,20.66880204,48.27535306,51.72172119,31.05291914,0,model
89,0,3/1/2023 0:00,11,1195.907053,16.7525325,49.08984678,52.59565284,35.84312033,0,model
89,0,10/1/2023 0:00,17,1202.647784,21.4326693,52.81332947,56.45346361,35.0207943,0,val
89,0,11/1/2023 0:00,11,1081.477736,17.31994063,49.15572521,52.63729128,35.31735065,0,val
89,0,12/1/2023 0:00,9,945.237948,16.08563205,48.12232821,51.55253462,35.46690256,0,val
89,0,1/1/2024 0:00,9,1061.189907,12.74920833,45.38539702,48.76396759,36.01475926,0,val
90,0,11/1/2023 0:00,13,631.372656,17.62066493,54.38460494,56.23000434,38.60933941,0,val
90,0,12/1/2023 0:00,11,598.857435,16.06440194,53.12255448,54.99157328,38.92717134,0,val
90,0,1/1/2024 0:00,11,366.699429,15.20078877,52.77912538,54.67846051,39.47767174,0,val
90,0,2/1/2024 0:00,14,426.386719,18.1120571,54.69620393,56.55866667,38.44660956,0,val
91,0,1/1/2022 0:00,17,498.049564,20.66837691,65.01517187,67.37179194,46.70341503,0,model
91,0,2/1/2022 0:00,16,793.725107,20.37372408,64.4385547,65.53344987,45.15972579,0,model
91,0,1/1/2023 0:00,19,353.477299,21.84845793,58.22800587,59.37525245,37.52679452,0,model
91,0,10/1/2023 0:00,23,398.229255,36.04563652,60.27755812,62.44490248,26.39926596,0,val
91,0,11/1/2023 0:00,14,564.67,24.07037901,54.40618409,56.49233086,32.42195185,0,val
91,0,12/1/2023 0:00,12,521.536145,21.3220625,52.22202685,54.27488438,32.95282188,0,val
91,0,1/1/2024 0:00,12,339.261967,20.86552982,51.55806248,53.75446708,32.88893726,0,val
91,0,2/1/2024 0:00,14,430.81199,24.42300742,53.66228416,55.6612534,31.23824598,0,val
92,0,1/1/2023 0:00,17,455.039492,20.46180648,71.61825589,73.86796935,53.40616287,2,model
92,0,2/1/2023 0:00,16,530.890185,20.47822016,71.65653124,73.95662069,53.47840053,2,model
92,0,3/1/2023 0:00,19,636.708444,22.09113333,71.23339259,73.69950519,51.60837185,2,model
92,0,12/1/2023 0:00,9,250.32939,14.08455914,54.4040226,55.53292473,41.44836559,0,val
92,0,1/1/2024 0:00,11,488.824188,12.74557305,52.48977074,53.65843831,40.91286526,0,val
92,0,2/1/2024 0:00,12,488.896757,15.29589235,53.97833103,55.17007652,39.87418418,0,val
93,0,10/1/2022 0:00,15,163.598459,22.12370142,60.98665047,63.09193602,40.9682346,2,model
93,0,12/1/2022 0:00,7,132.743034,20.00318345,46.36202268,48.21125379,28.20807034,0,model
93,0,1/1/2023 0:00,8,186.092722,19.99667835,46.840529,48.79956424,28.80288589,0,model
93,0,2/1/2023 0:00,9,318.988524,20.01629657,47.58483126,49.67208793,29.65579136,0,model
93,0,3/1/2023 0:00,7,358.483282,20.00070213,46.75614742,48.74967325,28.74897112,0,model
93,0,1/1/2024 0:00,9,221.363379,19.99987186,48.66903678,50.9634152,30.96354334,0,val
93,0,2/1/2024 0:00,6,274.956878,20.00188576,49.00220318,51.306465,31.30457924,0,val
94,0,10/1/2022 0:00,15,160.866424,22.36659879,61.12175475,63.96158061,41.59498182,2,model
94,0,12/1/2022 0:00,6,121.188205,20.00261481,49.48017399,52.16954078,32.16692597,0,model
94,0,1/1/2023 0:00,8,190.978691,19.99879446,49.35764532,52.01480621,32.01601174,0,model
94,0,2/1/2023 0:00,8,330.675153,20.00982515,50.01576057,52.63267331,32.62284816,0,model
95,0,10/1/2022 0:00,15,163.966885,23.06475164,62.84838152,66.49312746,43.42837582,0,model
95,0,12/1/2022 0:00,6,130.922114,20.01440473,60.03408592,63.27238804,43.25798331,0,model
95,0,1/1/2023 0:00,8,185.348862,20.01424853,58.4183295,60.77670008,40.76245156,0,model
95,0,3/1/2023 0:00,6,372.001116,20.01962998,56.3482426,58.37614035,38.35651037,0,model
95,0,1/1/2024 0:00,8,234.887108,20.01180697,55.99099133,58.30125296,38.28944599,0,val
95,0,2/1/2024 0:00,6,292.235091,20.00166251,56.3532839,58.80680537,38.80514286,0,val
96,0,12/1/2022 0:00,6,126.26708,20.01004596,48.25321394,51.03839379,31.02834783,0,model
96,0,1/1/2023 0:00,8,184.987396,20.0144083,48.35155656,51.14971396,31.13530566,0,model
96,0,2/1/2023 0:00,8,329.261711,20.13406156,49.27961445,52.14205556,32.00799399,0,model
96,0,3/1/2023 0:00,6,343.664766,20.01321416,48.08819651,50.93460967,30.92139551,0,model
96,0,1/1/2024 0:00,8,276.310741,20.02420205,50.05168727,53.47882992,33.45462788,0,val
96,0,2/1/2024 0:00,6,287.756563,20.00613996,50.78246557,54.37069112,34.36455116,0,val
97,0,10/1/2022 0:00,15,153.121118,22.2497764,64.6956744,70.41428323,48.16450683,2,model
97,0,12/1/2022 0:00,7,112.941122,20.00576762,61.5726159,66.49227023,46.48650261,0,model
97,0,1/1/2023 0:00,8,188.133112,20.00506457,60.19795714,64.11973013,44.11466556,0,model
97,0,2/1/2023 0:00,8,375.609343,20.0173837,59.98981577,63.93296421,43.91558052,0,model
97,0,3/1/2023 0:00,7,367.994618,20.00149132,58.8603669,62.59477257,42.59328125,0,model
97,0,1/1/2024 0:00,8,252.259022,20.01123684,58.93151178,61.40897519,41.39773835,0,val
97,0,2/1/2024 0:00,7,287.726919,20.01239011,59.17426331,61.37348455,41.36109444,0,val
98,0,10/1/2022 0:00,15,167.356654,22.32396231,61.9108796,64.97400118,42.65003887,0,model
98,0,12/1/2022 0:00,7,125.246641,20.00547909,48.13324194,49.96238657,29.95690748,0,model
98,0,1/1/2023 0:00,8,191.277399,20.0061678,47.37967473,49.29319123,29.28702343,0,model
98,0,2/1/2023 0:00,8,310.422619,20.02382143,47.63874471,49.55688435,29.53306293,0,model
98,0,3/1/2023 0:00,7,355.591215,20.01127379,47.64980251,49.58734114,29.57606735,0,model
98,0,1/1/2024 0:00,8,234.573197,20.00676054,49.28863598,51.39570952,31.38894898,0,val
98,0,2/1/2024 0:00,7,288.979666,20.01100088,50.16515211,52.34287029,32.33186941,0,val
99,0,10/1/2022 0:00,15,158.321974,22.12457579,68.00407455,70.81936898,48.69479318,2,model
99,0,12/1/2022 0:00,7,123.35397,20.00683747,64.04789468,66.83138337,46.82454591,0,model
99,0,1/1/2023 0:00,8,191.132677,20.00320315,61.69939178,64.43243307,44.42922992,0,model
99,0,2/1/2023 0:00,8,311.749929,20.0114598,61.60059505,64.310567,44.29910719,0,model
99,0,3/1/2023 0:00,7,341.809622,20.01076203,60.31977662,62.90925228,42.89849025,0,model
99,0,11/1/2023 0:00,9,170.408383,20.00836327,60.02521867,62.829998,42.82163473,0,val
99,0,1/1/2024 0:00,8,239.652672,20.00617463,59.79089419,62.45662937,42.45045474,0,val
99,0,2/1/2024 0:00,6,299.606887,20.00648209,60.23493409,62.89585675,42.88937466,0,val
100,0,12/1/2022 0:00,7,120.080269,20.00478676,48.8775034,50.25607353,30.25128676,0,model
100,0,1/1/2023 0:00,8,191.275217,20.01137806,48.34612006,49.61620521,29.60482715,0,model
100,0,2/1/2023 0:00,9,319.205633,20.01773552,49.01010746,50.23221596,30.21448044,0,model
100,0,3/1/2023 0:00,7,370.113604,20.00962191,48.22069768,49.37614841,29.3665265,0,model
100,0,9/1/2023 0:00,24,261.229211,27.18163441,55.94945022,57.06157168,29.87993728,0,val
100,0,1/1/2024 0:00,8,244.853075,19.99807296,50.42343133,51.48489342,31.48682046,0,val
100,0,2/1/2024 0:00,6,283.505588,19.99995936,51.12434462,52.19930059,32.19934124,0,val
101,1,1/1/2023 0:00,16,460.805426,20.58616589,52.98962911,57.01733023,36.43116434,0,model
101,1,9/1/2023 0:00,24,369.846393,31.94678149,62.16796197,65.73754037,33.79075888,0,val
101,1,11/1/2023 0:00,26,409.098199,23.99218658,56.27190089,59.89548936,35.90330278,0,val
101,1,1/1/2024 0:00,18,202.171656,18.71426626,52.54529052,56.21638405,37.50211779,0,val
101,1,2/1/2024 0:00,19,194.860594,21.48157249,54.76156671,58.20608178,36.72450929,0,val
102,1,1/1/2023 0:00,15,427.77868,19.88560533,53.12878229,55.10376777,35.21816244,0,model
102,1,3/1/2023 0:00,18,369.347834,18.50718267,51.80240615,53.79088701,35.28370433,0,model
102,1,5/1/2023 0:00,16,345.341039,22.08723297,53.94892752,55.99764695,33.91041398,0,model
102,1,8/1/2023 0:00,29,427.832208,33.61768636,62.16473308,64.35798172,30.74029536,0,val
102,1,9/1/2023 0:00,23,379.896925,32.10738653,60.82886497,62.93753148,30.83014495,0,val
102,1,10/1/2023 0:00,25,326.429874,29.56197138,59.50013476,61.62520751,32.06323614,0,val
102,1,11/1/2023 0:00,25,396.844181,23.40052586,54.40101102,56.56835237,33.16782651,0,val
102,1,12/1/2023 0:00,17,238.471378,19.9666986,53.06384125,55.38504206,35.41834346,0,val
102,1,1/1/2024 0:00,14,164.332562,19.91468979,51.73419311,54.03081118,34.11612139,0,val
102,1,2/1/2024 0:00,18,198.1325,19.90601029,51.51211993,53.87206471,33.96605441,0,val
103,1,12/1/2022 0:00,17,412.41637,18.16544379,53.02439272,55.31832347,37.15287968,0,model
103,1,1/1/2023 0:00,15,420.450488,19.28357462,54.41610693,56.78240446,37.49882985,0,model
103,1,3/1/2023 0:00,18,367.458558,17.75773333,53.01840641,55.61721802,37.85948468,0,model
103,1,5/1/2023 0:00,15,370.106814,21.76505622,55.55579822,57.99606985,36.23101363,0,model
103,1,8/1/2023 0:00,29,419.322222,33.58876423,63.82143586,65.83092412,32.24215989,0,val
103,1,9/1/2023 0:00,23,395.128409,32.13582102,62.67526578,64.71715436,32.58133333,0,val
103,1,10/1/2023 0:00,25,330.472649,29.28473162,60.68851947,62.80820342,33.52347179,0,val
103,1,11/1/2023 0:00,25,409.668398,23.86473304,56.22635289,58.31800144,34.4532684,0,val
103,1,12/1/2023 0:00,17,318.496183,21.63144466,55.06573282,56.82012977,35.18868511,0,val
103,1,1/1/2024 0:00,17,180.543075,17.16448371,51.44999615,53.22631466,36.06183096,0,val
103,1,2/1/2024 0:00,18,189.425641,18.66107843,52.57368225,54.23943891,35.57836048,0,val
104,1,1/1/2023 0:00,15,398.24261,19.04473892,50.53973358,51.54924015,32.50450123,0,model
104,1,3/1/2023 0:00,18,364.272455,18.25764671,49.44828698,50.40633733,32.14869062,0,model
104,1,5/1/2023 0:00,15,366.335538,21.87733648,52.11305629,53.08540454,31.20806805,0,model
104,1,8/1/2023 0:00,29,474.193282,33.38711708,61.15204308,62.04167754,28.65456046,0,val
104,1,9/1/2023 0:00,22,361.035356,31.41005159,59.5180317,60.37581335,28.96576176,0,val
104,1,10/1/2023 0:00,24,325.469162,29.28232799,58.39816835,59.30438503,30.02205704,0,val
104,1,11/1/2023 0:00,24,413.951411,23.46710353,53.46177725,54.41865412,30.95155059,0,val
104,1,1/1/2024 0:00,17,184.609485,17.84296457,48.89330349,49.88968343,32.04671886,0,val
104,1,2/1/2024 0:00,18,186.632018,18.65747319,49.59971959,50.59966404,31.94219085,0,val
105,1,1/1/2024 0:00,17,189.584602,16.66180065,49.04299388,51.27923339,34.61743274,0,val
106,1,11/1/2023 0:00,26,455.237113,23.5375567,54.21575389,56.76661119,33.22905449,0,val
106,1,1/1/2024 0:00,18,181.0321,16.29802521,48.68645303,51.46701176,35.16898655,0,val
107,1,1/1/2023 0:00,16,448.677624,20.13294492,53.02394014,55.21443718,35.08149225,0,model
107,1,8/1/2023 0:00,29,160.35744,34.11995991,67.14149268,69.2808643,35.16090439,0,val
107,1,11/1/2023 0:00,26,454.640793,22.09035238,55.16219171,57.12376508,35.0334127,0,val
107,1,1/1/2024 0:00,16,181.420689,16.29682471,51.12521584,52.99785632,36.70103161,0,val
108,1,11/1/2023 0:00,26,473.68874,22.68713359,55.5827464,57.72247519,35.0353416,0,val
108,1,1/1/2024 0:00,15,191.930679,15.29747573,51.45354714,53.62634757,38.32887184,0,val
109,1,11/1/2023 0:00,26,478.250807,23.49166068,56.11363216,57.54890126,34.05724057,0,val
110,1,11/1/2023 0:00,26,478.062361,23.43543911,55.75780094,57.61980627,34.18436716,0,val
111,0,10/1/2022 0:00,16,203.418255,22.79018901,54.42079842,56.55898223,33.76879321,0,model
111,0,12/1/2022 0:00,7,269.449482,20.00072037,49.50859916,51.33498849,31.33426812,0,model
111,0,1/1/2023 0:00,9,483.196635,20.02171152,50.16336342,52.04329605,32.02158452,0,model
111,0,2/1/2023 0:00,9,232.510199,20.00538687,50.42544145,52.31242438,32.30703751,0,model
111,0,1/1/2024 0:00,8,622.600619,20.00808319,50.59970796,52.43225664,32.42417345,0,val
111,0,2/1/2024 0:00,8,673.483574,20.01064915,50.59008074,52.41133903,32.40068988,0,val
112,0,1/1/2023 0:00,9,621.252879,20.00981545,50.882871,55.52080628,35.51099084,0,model
113,0,2/1/2023 0:00,8,143.276859,20.02329917,49.45844059,51.9728595,31.94956033,0,model
113,0,1/1/2024 0:00,8,711.917945,20.0195953,49.40971782,52.0994802,32.0798849,0,val
113,0,2/1/2024 0:00,8,622.113411,20.00805059,49.60402405,52.32808588,32.32003529,0,val
114,0,10/1/2022 0:00,15,200.056097,22.87733232,53.07015075,56.50578963,33.62845732,0,model
114,0,12/1/2022 0:00,6,280.104922,20.0027228,48.79068869,52.01216969,32.00944689,0,model
114,0,1/1/2023 0:00,9,509.918836,20.03411719,50.14430363,53.50782552,33.47370833,0,model
114,0,2/1/2023 0:00,9,249.54056,20.0160885,50.51599312,53.92684956,33.91076106,0,model
114,0,1/1/2024 0:00,8,648.60467,20.01138883,52.87979865,56.73340812,36.72201929,0,val
114,0,2/1/2024 0:00,8,584.129767,20.01091524,53.03727996,56.91091524,36.9,0,val
115,0,10/1/2022 0:00,16,204.648555,21.99701083,57.85037064,59.92524729,37.92823646,0,model
115,0,12/1/2022 0:00,2,287.267549,19.9962351,53.96953642,56.16962252,36.17338742,0,model
115,0,2/1/2023 0:00,8,138.508513,20.01094272,54.90475318,57.57078947,37.55984675,0,model
115,0,1/1/2024 0:00,8,692.154156,20.00114792,54.61179068,57.50661369,37.50546577,0,val
115,0,2/1/2024 0:00,8,725.350415,20.00470383,54.40026678,56.83265724,36.82795341,0,val
116,0,10/1/2022 0:00,16,219.649129,22.40132689,50.9953213,53.33140619,30.9300793,0,model
116,0,12/1/2022 0:00,3,289.364244,20.00416826,46.89261185,49.02806119,29.02389293,0,model
116,0,1/1/2024 0:00,9,700.615047,20.00008768,49.52454055,51.96496801,31.96488033,0,val
116,0,2/1/2024 0:00,9,723.055539,19.99166906,50.13103853,52.60608058,32.61441151,0,val
117,0,1/1/2023 0:00,10,541.728938,20.02839673,50.82360508,53.11844107,33.09004434,0,model
117,0,1/1/2024 0:00,8,737.633183,20.01089985,50.58204451,52.82660688,32.81570703,0,val
117,0,2/1/2024 0:00,8,705.558866,20.00528343,51.05108123,53.30325436,33.29797093,0,val
118,0,1/1/2023 0:00,9,631.275683,20.11639424,51.69730983,53.41884604,33.3024518,0,model
118,0,1/1/2024 0:00,8,732.966129,20.13983154,52.78859737,54.51379211,34.37396057,0,val
118,0,2/1/2024 0:00,8,749.379092,20.00780227,53.23062921,54.94747812,34.93967585,0,val
119,0,12/1/2022 0:00,6,277.143799,20.03389446,51.69231985,52.9477942,32.91389974,0,model
119,0,1/1/2023 0:00,9,458.393036,20.1146354,51.71274909,52.94387331,32.82923791,0,model
119,0,2/1/2023 0:00,9,267.175312,20.15550347,52.06674511,53.28998197,33.1344785,0,model
119,0,1/1/2024 0:00,8,659.504717,20.02643385,50.62303544,52.76946769,32.74303385,0,val
119,0,2/1/2024 0:00,8,672.883202,20.0003294,50.72875518,52.93917717,32.93884777,0,val
120,0,1/1/2023 0:00,9,588.740132,20.0934763,54.02419613,56.02363065,35.93015436,0,model
120,0,2/1/2023 0:00,9,211.343029,20.08945267,54.75725684,56.79743546,36.70798279,0,model
120,0,1/1/2024 0:00,8,645.997167,20.00911719,56.10748633,58.43691699,38.4277998,0,val
120,0,2/1/2024 0:00,8,662.83367,19.99897832,56.24840671,58.72585549,38.72687717,0,val
121,0,1/1/2024 0:00,8,689.226518,20.0113972,51.00348377,54.26584696,34.25444977,0,val
121,0,2/1/2024 0:00,8,679.237267,20.00058621,51.6949272,55.00417241,35.00358621,0,val
122,0,1/1/2024 0:00,8,725.098397,20.00929372,50.51106676,52.12340721,32.11411348,0,val
122,0,2/1/2024 0:00,8,725.383308,20.00355994,50.62695886,52.25442489,32.25086495,0,val
123,0,1/1/2024 0:00,8,728.423837,20.01328779,48.84947061,51.34392297,31.33063517,0,val
123,0,2/1/2024 0:00,8,748.937118,19.99891525,49.45499473,52.05320508,32.05428983,0,val
124,0,1/1/2023 0:00,9,598.693408,20.06890884,51.10235141,52.87435764,32.80544881,0,model
124,0,2/1/2023 0:00,9,259.194474,20.00750267,52.91515033,54.77808021,34.77057754,0,model
124,0,1/1/2024 0:00,8,706.414246,19.99699032,53.92894452,55.95486999,35.95787967,0,val
124,0,2/1/2024 0:00,8,682.52793,20.00237771,55.2348548,57.33068017,37.32830246,0,val
125,0,12/1/2022 0:00,7,282.329365,20.00696825,50.11041623,52.2491127,32.24214444,0,model
125,0,1/1/2023 0:00,10,548.043578,20.07582632,50.99709591,53.25586526,33.18003895,0,model
125,0,2/1/2023 0:00,10,219.853187,20.01657383,51.79589038,54.14634396,34.12977013,0,model
125,0,1/1/2024 0:00,9,696.233333,20.01077027,52.45348799,54.5880473,34.57727703,0,val
125,0,2/1/2024 0:00,9,639.474443,20.01437866,51.94827485,54.08432591,34.06994725,0,val
126,0,1/1/2023 0:00,9,603.623521,20.14289717,52.11297772,53.43279049,33.28989332,0,model
126,0,1/1/2024 0:00,8,698.312529,20.02990632,53.13593,54.7767822,34.74687588,0,val
126,0,2/1/2024 0:00,8,671.24876,20.01823691,53.28657101,54.94181543,34.92357851,0,val
127,0,1/1/2023 0:00,9,584.261517,20.04763279,50.78213911,52.7435664,32.6959336,0,model
127,0,1/1/2024 0:00,8,720.201641,20.01524369,52.3895021,55.81130934,35.79606566,0,val
127,0,2/1/2024 0:00,8,783.228028,20.01212297,53.1560862,56.59372152,36.58159855,0,val
128,0,1/1/2023 0:00,9,534.956078,20.03118182,49.46377364,52.50228916,32.47110734,0,model
128,0,1/1/2024 0:00,8,716.23742,20.00864349,50.25518991,53.45029836,33.44165487,0,val
128,0,2/1/2024 0:00,8,690.699363,20.00240446,50.54437562,53.41301752,33.41061306,0,val
129,0,10/1/2022 0:00,15,226.158666,22.71196,53.85559556,56.83010476,34.11814476,0,model
129,0,12/1/2022 0:00,2,286.756043,19.99637834,49.14296808,51.75048038,31.75410204,0,model
129,0,2/1/2023 0:00,8,146.101748,20.00662762,50.7532366,53.52157168,33.51494406,0,model
129,0,11/1/2023 0:00,7,528.047628,19.99859486,50.6502668,53.33191897,33.33332411,0,val
129,0,1/1/2024 0:00,8,663.132426,20.00918724,52.17810542,55.00815377,34.99896653,0,val
129,0,2/1/2024 0:00,8,644.605231,20.00526397,52.6951193,55.65282283,35.64755886,0,val
130,0,12/1/2022 0:00,6,288.102407,20.00588764,59.67334154,63.89451685,43.88862921,0,model
130,0,1/1/2023 0:00,9,539.138,20.05460444,60.01265469,64.40151111,44.34690667,0,model
130,0,2/1/2023 0:00,9,253.510045,20.01103805,60.58767445,65.19107306,45.18003501,0,model
130,0,1/1/2024 0:00,8,707.98592,20.01152347,58.87186616,63.56576053,43.55423706,0,val
130,0,2/1/2024 0:00,8,646.679525,20.01305493,58.36796837,63.00478027,42.99172534,0,val
131,0,1/1/2023 0:00,9,542.600673,20.05432548,50.95548672,53.50725253,33.45292705,0,model
131,0,2/1/2023 0:00,9,251.927919,20.02466606,51.6668747,54.24133577,34.21666971,0,model
132,0,10/1/2022 0:00,16,196.90732,21.472,52.00308913,53.48423209,32.01223209,0,model
132,0,12/1/2022 0:00,3,286.336578,20.00053947,50.0389364,51.46207763,31.46153816,0,model
132,0,2/1/2023 0:00,8,139.139518,20.00911473,51.20178738,52.70557082,32.69645609,0,model
132,0,1/1/2024 0:00,8,662.141458,20.01193307,54.86123765,56.83228172,36.82034865,0,val
132,0,2/1/2024 0:00,8,661.619319,20.00081896,54.82725935,56.79221264,36.79139368,0,val
133,0,12/1/2022 0:00,7,275.126078,20.0089606,51.42559808,53.88510882,33.87614822,0,model
133,0,1/1/2023 0:00,9,573.764236,20.07528246,52.56058821,55.08464123,35.00935877,0,model
133,0,2/1/2023 0:00,9,223.126256,20.07494413,53.01211359,55.53303538,35.45809125,0,model
133,0,1/1/2024 0:00,8,691.064806,20.00683599,51.58595988,53.88966401,33.88282802,0,val
133,0,2/1/2024 0:00,8,701.322295,20.00443536,52.05191146,54.4144314,34.40999604,0,val
134,0,1/1/2024 0:00,8,728.941466,20.00989845,50.47986068,53.25969111,33.24979267,0,val
134,0,2/1/2024 0:00,8,732.322189,20.00886686,50.60254915,53.39943195,33.39056509,0,val
135,0,1/1/2024 0:00,9,708.789046,20.02254481,52.56397835,54.75537411,34.7328293,0,val
135,0,2/1/2024 0:00,7,690.48982,19.99470808,52.92933483,55.19675,35.20204192,0,val
136,0,10/1/2022 0:00,15,196.075037,22.49006203,53.72222004,56.09916641,33.60910439,0,model
136,0,12/1/2022 0:00,6,255.722807,20.00611306,50.47650141,52.76436452,32.75825146,0,model
136,0,1/1/2023 0:00,9,503.800172,20.02199741,50.81002955,53.13788946,33.11589206,0,model
136,0,2/1/2023 0:00,9,230.387804,20.00430352,50.73472674,53.08755556,33.08325203,0,model
136,0,1/1/2024 0:00,8,687.707001,19.99204389,50.21493254,52.61873354,32.62668966,0,val
136,0,2/1/2024 0:00,8,612.82631,19.9965123,50.10563874,52.52939465,32.53288235,0,val
137,0,10/1/2022 0:00,16,199.075862,21.82103605,49.75163375,51.73555016,29.91451411,0,model
137,0,12/1/2022 0:00,6,258.180566,19.99474517,46.94707779,48.93155727,28.9368121,0,model
137,0,1/1/2023 0:00,9,503.67236,20.00504635,48.08064149,50.1605133,30.15546695,0,model
137,0,2/1/2023 0:00,9,184.466151,20.00486862,48.65014821,50.80726739,30.80239876,0,model
137,0,1/1/2024 0:00,8,674.024974,20.00802569,50.85602706,53.15543782,33.14741213,0,val
137,0,2/1/2024 0:00,9,619.32722,20.00132005,50.83261377,53.17009112,33.16877107,0,val
138,0,10/1/2022 0:00,16,202.438805,22.90760862,53.01665561,54.79469983,31.88709121,0,model
138,0,1/1/2023 0:00,10,542.580654,20.09606746,50.97271969,52.85005952,32.75399206,0,model
138,0,2/1/2023 0:00,10,240.294081,20.07119727,51.21174979,53.06107436,32.98987709,0,model
138,0,2/1/2024 0:00,9,633.811422,20.00175924,52.34508598,53.95755879,33.95579955,2,val
139,0,1/1/2024 0:00,8,718.868442,20.00989747,52.83377822,56.28978296,36.27988549,0,val
139,0,2/1/2024 0:00,9,658.247512,20.00563682,53.10816763,56.5889602,36.58332338,0,val
140,0,12/1/2022 0:00,7,317.379381,20.02430584,49.532311,50.60480756,30.58050172,0,model
140,0,1/1/2023 0:00,10,505.854389,20.11169561,51.20744179,52.30953053,32.19783492,0,model
140,0,2/1/2023 0:00,9,232.14019,20.08202452,51.50034711,52.566703,32.48467847,0,model
140,0,1/1/2024 0:00,9,649.766379,20.01426341,51.32489027,52.53044157,32.51617816,0,val
140,0,2/1/2024 0:00,9,678.749561,20.00571589,51.33195022,52.55279975,32.54708385,0,val
141,0,1/1/2023 0:00,9,625.776197,20.04377504,54.71576423,56.31980697,36.27603193,0,model
142,0,1/1/2024 0:00,8,684.537807,20.00309113,49.57998372,53.15442365,33.15133251,0,val
142,0,2/1/2024 0:00,8,642.657419,20.00023871,50.15135943,53.73850323,33.73826452,0,val
143,0,1/1/2024 0:00,8,658.922404,20.00405246,49.61196903,53.18579781,33.18174536,0,val
143,0,2/1/2024 0:00,8,677.38144,20.00519252,50.04911665,53.69660665,33.69141413,0,val
144,0,10/1/2022 0:00,16,199.381343,22.93504627,56.31897612,57.66230896,34.72726269,0,model
144,0,12/1/2022 0:00,2,275.681955,19.99983058,51.3524172,52.69602755,32.69619697,0,model
144,0,1/1/2024 0:00,8,652.476509,20.00546226,53.70989906,55.19924717,35.19378491,0,val
144,0,2/1/2024 0:00,9,607.919047,20.01315947,54.13067196,55.7041495,35.69099003,0,val
145,0,10/1/2022 0:00,16,199.858241,23.09722763,53.15523461,57.08825432,33.99102669,0,model
145,0,12/1/2022 0:00,1,282.710238,20.00278401,48.88014789,52.65636185,32.65357784,0,model
